Date,Key,GroceryAndPharmacy,TransitStations,Parks,Workplaces,RetailAndRecreation,Residential
2020-04-03,LT,-24,-60,-10,-52,-65,24
2020-04-03,LU,-32,-75,-55,-74,-82,39
2020-04-03,LV,-19,-48,-16,-42,-38,18
2020-04-03,LY,-28,-54,-36,-16,-50,15
2020-04-03,MD,-41,-64,-39,-56,-62,22
2020-04-03,MK,-20,-61,-38,-45,-60,22
2020-04-03,ML,-19,-31,-11,-11,-21,11
2020-04-03,MM,-27,-39,-15,-28,-47,15
2020-04-03,MN,10,-10,1,-5,-12,4
2020-04-03,MT,-28,-58,-62,-55,-70,29
2020-04-03,MU,-60,-87,-81,-82,-83,37
2020-04-03,MX,-11,-52,-43,-42,-56,21
2020-04-03,MY,-49,-82,-63,-62,-78,40
2020-04-03,MZ,-19,-31,-27,-13,-30,13
2020-04-03,NA,-30,-73,-40,-53,-51,27
2020-04-03,NE,-17,-35,-21,-22,-24,15
2020-04-03,NG,-42,-52,-45,-51,-56,29
2020-04-03,NI,-12,-24,-16,-14,-27,9
2020-04-03,NL,-13,-65,1,-48,-48,19
2020-04-03,NO,-3,-53,14,-48,-35,19
2020-04-03,NP,-67,-72,-52,-70,-77,27
2020-04-03,NZ,-38,-86,-73,-73,-89,37
2020-04-03,OM,-49,-76,-64,-36,-64,20
2020-04-03,PA,-64,-79,-74,-74,-85,45
2020-04-03,PE,-57,-85,-75,-75,-83,41
2020-04-03,PG,-9,-41,-14,-11,-19,13
2020-04-03,PH,-58,-85,-55,-73,-80,38
2020-04-03,PK,-53,-60,-39,-60,-69,22
2020-04-03,PL,-34,-65,-56,-44,-60,22
2020-04-03,PR,-37,-78,-67,-61,-72,31
2020-04-03,PT,-34,-75,-62,-63,-73,35
2020-04-03,PY,-41,-73,-60,-51,-64,31
2020-04-03,QA,-38,-65,-65,-35,-67,20
2020-04-03,RO,-37,-63,-50,-43,-67,20
2020-04-03,RW,-58,-75,-11,-58,-62,32
2020-04-03,SA,-32,-83,-74,-40,-66,21
2020-04-03,SE,-7,-40,8,-30,-25,12
2020-04-03,SG,18,-32,-29,-19,-21,21
2020-04-03,SI,-42,-61,-36,-55,-75,27
2020-04-03,SK,-18,-60,-12,-47,-62,21
2020-04-03,SN,-28,-48,-25,-34,-43,19
2020-04-03,SV,-46,-66,-64,-63,-72,33
2020-04-03,TG,-25,-43,-20,-24,-38,20
2020-04-03,TH,-19,-60,-49,-30,-48,19
2020-04-03,TJ,-2,-10,-4,15,-2,-3
2020-04-03,TR,-22,-64,-47,-50,-63,25
2020-04-03,TT,-29,-75,-58,-62,-62,31
2020-04-03,TW,10,-31,38,-53,-2,16
2020-04-03,TZ,-6,-11,-7,-15,-18,6
2020-04-03,UG,-56,-70,-20,-61,-70,34
2020-04-03,US,-12,-51,-21,-49,-42,22
2020-04-03,US_AK,-14,-47,3,-42,-42,19
2020-04-03,US_AL,12,-29,16,-39,-29,16
2020-04-03,US_AR,2,-28,4,-36,-28,15
2020-04-03,US_AZ,-13,-41,-22,-45,-39,19
2020-04-03,US_CA,-13,-53,-32,-51,-42,23
2020-04-03,US_CO,-20,-60,-36,-54,-48,24
2020-04-03,US_CT,-12,-59,-29,-51,-46,25
2020-04-03,US_DE,-19,-52,-14,-47,-40,22
2020-04-03,US_FL,-19,-59,-49,-47,-47,22
2020-04-03,US_GA,0,-51,3,-47,-37,20
2020-04-03,US_HI,-23,-68,-65,-47,-49,24
2020-04-03,US_IA,-1,-26,-5,-39,-41,18
2020-04-03,US_ID,-9,-33,20,-44,-39,17
2020-04-03,US_IL,-7,-49,12,-50,-43,22
2020-04-03,US_IN,-9,-27,87,-47,-36,19
2020-04-03,US_KS,-14,-28,-14,-42,-43,18
2020-04-03,US_KY,2,-32,68,-45,-32,17
2020-04-03,US_LA,-3,-48,-20,-45,-39,20
2020-04-03,US_MA,-22,-74,-50,-58,-54,29
2020-04-03,US_MD,-19,-54,-1,-53,-41,26
2020-04-03,US_ME,-22,-59,-38,-47,-53,23
2020-04-03,US_MI,-18,-49,65,-60,-52,26
2020-04-03,US_MN,-22,-61,-37,-50,-50,26
2020-04-03,US_MO,-4,-33,8,-38,-36,18
2020-04-03,US_MS,6,-29,-7,-39,-29,16
2020-04-03,US_MT,-10,-38,-8,-42,-44,19
2020-04-03,US_NC,-5,-46,25,-43,-34,17
2020-04-03,US_ND,-12,-35,-27,-38,-49,24
2020-04-03,US_NE,-7,-26,-21,-39,-40,20
2020-04-03,US_NH,-16,-58,-36,-48,-47,25
2020-04-03,US_NJ,0,-67,-28,-59,-62,30
2020-04-03,US_NM,-3,-30,-8,-44,-36,18
2020-04-03,US_NV,-12,-57,-38,-53,-41,22
2020-04-03,US_NY,-22,-69,-53,-61,-57,29
2020-04-03,US_OH,-8,-28,109,-48,-38,20
2020-04-03,US_OK,-9,-28,-37,-42,-38,20
2020-04-03,US_OR,-12,-46,-10,-47,-44,19
2020-04-03,US_PA,-18,-53,-10,-52,-47,24
2020-04-03,US_RI,-16,-64,-46,-50,-49,25
2020-04-03,US_SC,-1,-33,-18,-41,-33,15
2020-04-03,US_SD,-5,-32,-15,-34,-41,21
2020-04-03,US_TN,-2,-35,1,-43,-37,18
2020-04-03,US_TX,-14,-47,-45,-47,-42,23
2020-04-03,US_UT,-6,-45,32,-46,-38,19
2020-04-03,US_VA,-12,-52,13,-48,-38,21
2020-04-03,US_VT,-30,-63,-35,-55,-54,25
2020-04-03,US_WA,-15,-60,-11,-56,-45,23
2020-04-03,US_WI,-17,-34,44,-44,-47,23
2020-04-03,US_WV,-10,-36,9,-41,-36,16
2020-04-03,US_WY,-3,-11,-12,-36,-37,17
2020-04-03,UY,-20,-52,-67,-39,-53,21
2020-04-03,VE,-41,-66,-56,-55,-65,22
2020-04-03,VN,-43,-64,-44,-36,-63,22
2020-04-03,YE,0,-15,-11,2,-12,4
2020-04-03,ZA,-42,-78,-44,-72,-72,38
2020-04-03,ZM,-5,-20,-2,-13,-18,12
2020-04-03,ZW,-58,-81,-55,-68,-70,46
2020-04-04,AE,-27,-72,-58,-37,-59,21
2020-04-04,AF,-20,-38,-11,-34,-43,10
2020-04-04,AO,-39,-56,-38,-36,-58,24
2020-04-04,AR,-41,-71,-81,-54,-77,27
2020-04-04,AT,-31,-67,-36,-48,-82,17
2020-04-04,AU,-14,-61,-52,-33,-44,17
2020-04-04,BA,-41,-55,-15,-48,-71,14
2020-04-04,BD,-46,-64,-29,-51,-69,22
2020-04-04,BE,-32,-64,-30,-50,-82,22
2020-04-04,BF,-26,-46,-12,-10,-34,17
2020-04-04,BG,-35,-64,-64,-36,-69,15
2020-04-04,BH,-18,-37,-40,-22,-46,15
2020-04-04,BJ,-8,-19,-6,-6,-23,10
2020-04-04,BO,-95,-92,-90,-83,-94,43
2020-04-04,BR,-13,-53,-60,-35,-63,16
2020-04-04,BS,-98,-94,-83,-81,-97,38
2020-04-04,BW,-66,-80,-31,-48,-74,33
2020-04-04,BY,-5,-20,-2,42,-33,1
2020-04-04,BZ,-51,-78,-57,-57,-74,22
2020-04-04,CA,-26,-63,-17,-45,-57,17
2020-04-04,CH,-6,-51,16,-42,-82,17
2020-04-04,CI,-22,-36,-21,-13,-34,14
2020-04-04,CL,-38,-57,-67,-42,-65,23
2020-04-04,CM,-17,-22,-21,-8,-27,11
2020-04-04,CO,-58,-79,-74,-66,-82,31
2020-04-04,CR,-40,-67,-69,-46,-73,25
2020-04-04,CZ,-16,-51,-5,-27,-70,11
2020-04-04,DE,-16,-52,21,-31,-63,12
2020-04-04,DK,-8,-53,61,-25,-38,10
2020-04-04,DO,-56,-83,-68,-63,-77,27
2020-04-04,EC,-63,-79,-77,-69,-83,32
2020-04-04,EE,-23,-44,8,-32,-59,12
2020-04-04,EG,-28,-67,-49,-49,-64,17
2020-04-04,ES,-56,-86,-86,-65,-92,26
2020-04-04,FI,-13,-55,46,-26,-49,9
2020-04-04,FJ,-27,-57,-31,-31,-50,22
2020-04-04,FR,-46,-80,-73,-57,-88,24
2020-04-04,GA,-22,-37,-18,-19,-36,15
2020-04-04,GB,-36,-72,-38,-57,-81,19
2020-04-04,GE,-40,-61,-33,-51,-71,18
2020-04-04,GH,-47,-62,-36,-27,-56,22
2020-04-04,GR,-28,-78,-73,-54,-84,23
2020-04-04,GT,-33,-66,-47,-34,-59,21
2020-04-04,HK,0,-42,-25,-43,-32,19
2020-04-04,HN,-83,-83,-70,-69,-89,30
2020-04-04,HR,-41,-68,-31,-47,-73,16
2020-04-04,HT,-27,-51,-19,-20,-34,8
2020-04-04,HU,-22,-43,-4,-30,-54,11
2020-04-04,ID,-20,-54,-45,-25,-40,15
2020-04-04,IE,-23,-74,-47,-55,-78,22
2020-04-04,IL,-29,-58,-72,-42,-88,16
2020-04-04,IN,-64,-73,-53,-61,-77,28
2020-04-04,IQ,-42,-60,-45,-45,-64,18
2020-04-04,IT,-49,-80,-85,-63,-89,27
2020-04-04,JM,-31,-45,-48,-30,-47,16
2020-04-04,JO,-45,-91,-56,-63,-71,22
2020-04-04,JP,6,-35,26,-12,-21,8
2020-04-04,KE,-23,-33,-17,-23,-39,17
2020-04-04,KG,-66,-72,-35,-59,-77,19
2020-04-04,KH,-26,-56,-27,-28,-41,10
2020-04-04,KR,6,-16,26,-8,-19,7
2020-04-04,KW,-36,-53,-54,-40,-61,22
2020-04-04,KZ,-38,-44,-28,-45,-60,15
2020-04-04,LA,-40,-68,-24,-26,-59,16
2020-04-04,LB,-34,-80,-41,-49,-65,15
2020-04-04,LK,-85,-79,-55,-62,-86,37
2020-04-04,LT,-27,-54,5,-34,-67,12
2020-04-04,LU,-41,-67,-30,-60,-84,23
2020-04-04,LV,-15,-37,1,-26,-44,9
2020-04-04,LY,-27,-51,-32,-30,-48,18
2020-04-04,MD,-42,-64,-42,-43,-65,13
2020-04-04,MK,-43,-74,-64,-52,-74,21
2020-04-04,ML,-19,-32,-15,-4,-23,9
2020-04-04,MM,-29,-40,-19,-22,-49,14
2020-04-04,MN,14,-4,23,-3,-10,0
2020-04-04,MT,-25,-56,-49,-48,-73,21
2020-04-04,MU,-62,-86,-84,-65,-82,27
2020-04-04,MX,-11,-48,-46,-27,-57,15
2020-04-04,MY,-55,-83,-69,-55,-81,35
2020-04-04,MZ,-16,-31,-31,-6,-29,12
2020-04-04,NA,-34,-69,-42,-35,-54,18
2020-04-04,NE,-17,-33,-16,-12,-23,11
2020-04-04,NG,-43,-51,-43,-30,-54,20
2020-04-04,NI,-13,-28,-20,-17,-33,10
2020-04-04,NL,-16,-57,14,-28,-51,13
2020-04-04,NO,-3,-46,32,-31,-40,9
2020-04-04,NP,-67,-71,-55,-51,-75,22
2020-04-04,NZ,-46,-84,-75,-60,-91,25
2020-04-04,OM,-43,-73,-52,-34,-59,19
2020-04-04,PA,-55,-77,-75,-70,-83,37
2020-04-04,PE,-65,-86,-79,-71,-86,36
2020-04-04,PG,-8,-44,-15,6,-18,9
2020-04-04,PH,-58,-84,-58,-63,-80,31
2020-04-04,PK,-49,-58,-39,-52,-67,20
2020-04-04,PL,-42,-63,-56,-32,-71,15
2020-04-04,PR,-39,-81,-73,-52,-74,24
2020-04-04,PT,-44,-75,-78,-55,-78,25
2020-04-04,PY,-46,-77,-68,-51,-70,30
2020-04-04,QA,-26,-54,-45,-29,-56,20
2020-04-04,RO,-43,-66,-57,-37,-75,14
2020-04-04,RW,-54,-72,-13,-37,-58,22
2020-04-04,SA,-28,-78,-61,-34,-58,20
2020-04-04,SE,-5,-32,58,-16,-26,6
2020-04-04,SG,8,-36,-27,-7,-24,15
2020-04-04,SI,-46,-51,-44,-44,-78,16
2020-04-04,SK,-21,-52,-6,-32,-68,10
2020-04-04,SN,-33,-53,-29,-30,-49,17
2020-04-04,SV,-52,-69,-68,-57,-76,28
2020-04-04,TG,-38,-51,-28,-26,-45,24
2020-04-04,TH,-21,-62,-58,-19,-51,17
2020-04-04,TJ,-4,-12,-4,15,-5,-2
2020-04-04,TR,-30,-70,-60,-46,-70,23
2020-04-04,TT,-37,-78,-64,-51,-66,22
2020-04-04,TW,-6,-33,-7,-23,-24,7
2020-04-04,TZ,-5,-11,-11,-9,-18,4
2020-04-04,UG,-58,-70,-19,-51,-69,30
2020-04-04,US,-15,-50,-24,-37,-48,15
2020-04-04,US_AK,-14,-50,21,-32,-47,12
2020-04-04,US_AL,8,-33,4,-27,-41,11
2020-04-04,US_AR,-4,-31,-31,-25,-41,12
2020-04-04,US_AZ,-16,-43,-35,-34,-44,13
2020-04-04,US_CA,-19,-54,-55,-39,-50,18
2020-04-04,US_CO,-21,-57,-21,-40,-50,16
2020-04-04,US_CT,-16,-53,86,-38,-47,15
2020-04-04,US_DE,-25,-50,7,-36,-47,15
2020-04-04,US_FL,-25,-64,-57,-41,-53,16
2020-04-04,US_GA,-18,-54,-18,-36,-50,15
2020-04-04,US_HI,-29,-73,-63,-45,-55,18
2020-04-04,US_IA,4,-23,47,-25,-45,12
2020-04-04,US_ID,-13,-30,24,-34,-46,12
2020-04-04,US_IL,-10,-49,-22,-36,-51,15
2020-04-04,US_IN,-13,-31,41,-36,-45,13
2020-04-04,US_KS,-13,-30,6,-30,-50,14
2020-04-04,US_KY,0,-30,90,-32,-39,10
2020-04-04,US_LA,-12,-52,-47,-36,-50,15
2020-04-04,US_MA,-19,-64,29,-43,-53,16
2020-04-04,US_MD,-22,-50,2,-39,-47,16
2020-04-04,US_ME,-24,-60,13,-34,-54,14
2020-04-04,US_MI,-26,-54,4,-45,-60,17
2020-04-04,US_MN,-15,-55,14,-35,-50,16
2020-04-04,US_MO,-1,-37,-24,-31,-48,13
2020-04-04,US_MS,-13,-37,-22,-31,-47,13
2020-04-04,US_MT,-13,-37,7,-36,-49,12
2020-04-04,US_NC,-11,-48,21,-32,-41,12
2020-04-04,US_ND,-8,-39,-27,-26,-53,15
2020-04-04,US_NE,-5,-22,14,-24,-43,13
2020-04-04,US_NH,-21,-50,17,-36,-48,14
2020-04-04,US_NJ,-2,-62,21,-45,-64,18
2020-04-04,US_NM,-12,-31,-17,-34,-43,13
2020-04-04,US_NV,-16,-57,-52,-53,-48,17
2020-04-04,US_NY,-21,-65,-5,-47,-58,18
2020-04-04,US_OH,-9,-27,136,-35,-43,12
2020-04-04,US_OK,-10,-29,-41,-32,-46,14
2020-04-04,US_OR,-18,-45,-20,-37,-51,14
2020-04-04,US_PA,-22,-49,15,-38,-53,15
2020-04-04,US_RI,-16,-58,22,-38,-50,15
2020-04-04,US_SC,-5,-39,-22,-32,-40,11
2020-04-04,US_SD,-2,-31,-2,-27,-45,14
2020-04-04,US_TN,-6,-34,6,-31,-45,11
2020-04-04,US_TX,-23,-52,-69,-37,-52,18
2020-04-04,US_UT,-18,-42,21,-34,-49,13
2020-04-04,US_VA,-14,-51,4,-34,-45,14
2020-04-04,US_VT,-33,-60,23,-43,-58,14
2020-04-04,US_WA,-19,-53,4,-41,-50,14
2020-04-04,US_WI,-14,-35,51,-31,-51,14
2020-04-04,US_WV,-7,-34,46,-30,-40,9
2020-04-04,US_WY,-7,-5,6,-27,-42,11
2020-04-04,UY,-24,-57,-71,-32,-58,19
2020-04-04,VE,-41,-63,-58,-37,-63,18
2020-04-04,VN,-42,-64,-49,-33,-65,23
2020-04-04,YE,4,-12,-5,-2,-6,4
2020-04-04,ZA,-52,-77,-57,-55,-77,26
2020-04-04,ZM,-8,-23,-2,-1,-19,10
2020-04-04,ZW,-58,-80,-52,-56,-69,36
2020-04-05,AE,-30,-79,-58,-57,-61,31
2020-04-05,AF,-22,-36,-13,-38,-45,12
2020-04-05,AO,-37,-63,-48,-17,-62,22
2020-04-05,AR,-54,-76,-87,-52,-83,26
2020-04-05,AT,-55,-64,-11,-46,-82,12
2020-04-05,AU,-18,-62,-43,-36,-44,14
2020-04-05,BA,-45,-56,-17,-49,-74,12
2020-04-05,BD,-44,-64,-29,-54,-67,22
2020-04-05,BE,-36,-60,-13,-46,-76,15
2020-04-05,BF,-25,-51,-19,-3,-31,14
2020-04-05,BG,-37,-65,-53,-35,-70,13
2020-04-05,BH,-16,-32,-31,-24,-39,15
2020-04-05,BJ,-6,-18,2,1,-23,8
2020-04-05,BO,-94,-91,-89,-71,-93,35
2020-04-05,BR,-24,-57,-66,-30,-67,15
2020-04-05,BS,-97,-96,-83,-76,-96,29
2020-04-05,BW,-66,-81,-28,-36,-74,34
2020-04-05,BY,-4,-25,19,-9,-30,3
2020-04-05,CA,-45,-67,-13,-46,-63,14
2020-04-05,CH,-25,-48,42,-42,-76,12
2020-04-05,CI,-22,-37,-23,-7,-33,14
2020-04-05,CL,-49,-59,-70,-42,-69,20
2020-04-05,CM,-18,-25,-22,-2,-27,10
2020-04-05,CO,-66,-81,-79,-57,-85,26
2020-04-05,CR,-41,-70,-74,-43,-74,21
2020-04-05,CZ,-13,-46,45,-27,-63,7
2020-04-05,DE,-13,-47,61,-30,-58,8
2020-04-05,DK,-12,-49,118,-23,-22,7
2020-04-05,DO,-60,-83,-71,-53,-78,22
2020-04-05,EC,-64,-78,-78,-59,-82,25
2020-04-05,EE,-22,-43,49,-31,-54,8
2020-04-05,EG,-11,-51,-36,-35,-46,15
2020-04-05,ES,-77,-89,-90,-68,-94,23
2020-04-05,FI,-13,-57,73,-25,-47,8
2020-04-05,FJ,-33,-66,-28,-17,-52,18
2020-04-05,FR,-62,-82,-73,-53,-85,17
2020-04-05,GA,-24,-41,-21,-10,-36,13
2020-04-05,GB,-41,-70,-29,-54,-82,15
2020-04-05,GE,-36,-56,-23,-43,-68,14
2020-04-05,GH,-40,-58,-33,-13,-52,20
2020-04-05,GR,-45,-80,-70,-55,-85,21
2020-04-05,GT,-33,-64,-51,-33,-63,17
2020-04-05,HK,-16,-47,-52,-27,-37,17
2020-04-05,HN,-83,-84,-66,-56,-88,22
2020-04-05,HR,-44,-66,-30,-46,-76,13
2020-04-05,HT,-35,-51,-17,-12,-34,7
2020-04-05,HU,-27,-44,20,-29,-54,8
2020-04-05,ID,-24,-58,-50,-17,-43,14
2020-04-05,IE,-33,-79,-59,-52,-81,20
2020-04-05,IL,6,-57,-52,-60,-75,30
2020-04-05,IN,-65,-71,-56,-43,-77,21
2020-04-05,IQ,-43,-62,-47,-55,-65,21
2020-04-05,IT,-82,-86,-90,-62,-95,24
2020-04-05,JM,-39,-55,-54,-33,-58,13
2020-04-05,JO,-44,-88,-56,-70,-69,27
2020-04-05,JP,2,-43,3,-13,-25,8
2020-04-05,KE,-29,-37,-19,-20,-43,17
2020-04-05,KG,-67,-75,-35,-46,-76,16
2020-04-05,KH,-27,-58,-30,-20,-41,11
2020-04-05,KR,14,-14,46,-13,-17,6
2020-04-05,KW,-33,-52,-51,-48,-59,25
2020-04-05,KZ,-43,-47,-30,-36,-62,12
2020-04-05,LA,-41,-67,-23,-19,-59,15
2020-04-05,LB,-39,-81,-47,-37,-68,13
2020-04-05,LK,-84,-77,-55,-45,-84,31
2020-04-05,LT,-26,-49,63,-28,-63,8
2020-04-05,LU,-78,-65,-7,-57,-85,15
2020-04-05,LV,-6,-26,71,-24,-36,4
2020-04-05,LY,-21,-49,-27,-35,-44,20
2020-04-05,MD,-43,-67,-46,-37,-67,12
2020-04-05,MK,-41,-75,-65,-54,-78,19
2020-04-05,ML,-17,-38,-16,0,-24,8
2020-04-05,MM,-29,-41,-20,-19,-51,13
2020-04-05,MN,11,-10,21,-2,-12,-1
2020-04-05,MT,-32,-54,-38,-48,-74,18
2020-04-05,MU,-90,-91,-88,-69,-91,24
2020-04-05,MX,-19,-51,-52,-27,-62,13
2020-04-05,MY,-58,-84,-68,-51,-81,31
2020-04-05,MZ,-17,-34,-29,-2,-32,12
2020-04-05,NA,-42,-75,-36,-30,-56,15
2020-04-05,NE,-15,-30,-16,0,-22,8
2020-04-05,NG,-36,-46,-34,-14,-49,19
2020-04-05,NI,-20,-35,-25,-16,-40,9
2020-04-05,NL,-16,-52,41,-29,-54,8
2020-04-05,NO,-22,-52,14,-32,-60,11
2020-04-05,NP,-68,-73,-54,-69,-76,27
2020-04-05,NZ,-48,-84,-74,-57,-90,21
2020-04-05,OM,-38,-69,-42,-42,-55,19
2020-04-05,PA,-95,-89,-86,-74,-95,36
2020-04-05,PE,-95,-93,-89,-75,-95,34
2020-04-05,PH,-62,-84,-60,-54,-82,26
2020-04-05,PK,-51,-57,-41,-34,-65,15
2020-04-05,PL,41,-68,-59,-27,-71,12
2020-04-05,PR,-95,-88,-87,-66,-93,26
2020-04-05,PT,-60,-82,-88,-55,-84,23
2020-04-05,PY,-57,-80,-75,-34,-73,26
2020-04-05,QA,-21,-52,-35,-36,-50,24
2020-04-05,RO,-48,-72,-58,-39,-79,15
2020-04-05,RW,-54,-75,-18,-26,-60,21
2020-04-05,SA,-24,-76,-52,-47,-55,23
2020-04-05,SE,-9,-37,69,-18,-25,6
2020-04-05,SG,-1,-40,-27,-10,-23,14
2020-04-05,SI,-91,-51,-34,-45,-86,13
2020-04-05,SK,-88,-55,26,-36,-77,8
2020-04-05,SN,-31,-50,-27,-9,-43,12
2020-04-05,SV,-58,-70,-70,-48,-78,22
2020-04-05,TG,-31,-53,-27,-11,-42,17
2020-04-05,TH,-23,-66,-57,-25,-54,17
2020-04-05,TJ,-6,-15,0,6,-6,-2
2020-04-05,TR,-40,-76,-61,-48,-76,19
2020-04-05,TT,-41,-82,-67,-41,-65,15
2020-04-05,TW,-7,-28,-12,-9,-22,6
2020-04-05,TZ,-12,-15,-13,-12,-20,5
2020-04-05,UG,-55,-69,-20,-31,-64,24
2020-04-05,US,-20,-54,-20,-40,-49,13
2020-04-05,US_AK,-17,-52,29,-32,-41,9
2020-04-05,US_AL,-18,-40,-1,-36,-50,12
2020-04-05,US_AR,-3,-33,25,-29,-36,8
2020-04-05,US_AZ,-19,-47,-23,-37,-43,11
2020-04-05,US_CA,-27,-59,-61,-42,-53,16
2020-04-05,US_CO,-21,-58,10,-41,-47,12
2020-04-05,US_CT,-26,-61,23,-38,-50,13
2020-04-05,US_DE,-27,-56,37,-39,-47,12
2020-04-05,US_FL,-33,-70,-70,-45,-57,15
2020-04-05,US_GA,-22,-59,-13,-42,-50,13
2020-04-05,US_HI,-26,-76,-67,-46,-55,16
2020-04-05,US_IA,1,-28,134,-29,-39,8
2020-04-05,US_ID,-14,-36,30,-39,-40,10
2020-04-05,US_IL,-16,-52,24,-39,-50,12
2020-04-05,US_IN,-17,-35,54,-37,-45,10
2020-04-05,US_KS,-18,-30,25,-34,-43,10
2020-04-05,US_KY,-5,-37,57,-36,-39,9
2020-04-05,US_LA,-10,-54,-19,-37,-46,12
2020-04-05,US_MA,-27,-68,25,-42,-53,14
2020-04-05,US_MD,-25,-53,35,-42,-47,14
2020-04-05,US_ME,-23,-59,20,-34,-50,10
2020-04-05,US_MI,-24,-53,92,-44,-55,11
2020-04-05,US_MN,-18,-58,98,-37,-46,12
2020-04-05,US_MO,-6,-40,5,-34,-43,10
2020-04-05,US_MS,-14,-37,-8,-35,-43,11
2020-04-05,US_MT,-17,-40,23,-36,-45,9
2020-04-05,US_NC,-14,-55,5,-38,-43,11
2020-04-05,US_ND,-15,-44,-2,-28,-50,11
2020-04-05,US_NE,-8,-25,56,-27,-40,9
2020-04-05,US_NH,-26,-57,15,-37,-48,11
2020-04-05,US_NJ,-11,-67,26,-45,-66,16
2020-04-05,US_NM,-11,-33,-7,-35,-41,10
2020-04-05,US_NV,-22,-64,-46,-55,-49,15
2020-04-05,US_NY,-28,-68,-11,-47,-59,15
2020-04-05,US_OH,-18,-39,37,-37,-46,11
2020-04-05,US_OK,-8,-30,-3,-35,-41,10
2020-04-05,US_OR,-18,-44,-1,-39,-46,11
2020-04-05,US_PA,-24,-51,52,-39,-50,12
2020-04-05,US_RI,-25,-59,4,-37,-50,13
2020-04-05,US_SC,-11,-41,-24,-38,-42,10
2020-04-05,US_SD,-3,-36,81,-29,-38,9
2020-04-05,US_TN,-9,-42,2,-38,-43,10
2020-04-05,US_TX,-23,-53,-47,-39,-48,14
2020-04-05,US_UT,-13,-49,16,-43,-42,10
2020-04-05,US_VA,-18,-56,21,-39,-44,12
2020-04-05,US_VT,-34,-69,-1,-42,-58,11
2020-04-05,US_WA,-21,-56,-11,-42,-46,12
2020-04-05,US_WI,-18,-40,124,-33,-47,10
2020-04-05,US_WV,-8,-36,28,-33,-40,8
2020-04-05,US_WY,-11,-21,22,-31,-39,9
2020-04-05,UY,-36,-68,-79,-35,-71,21
2020-04-05,VE,-48,-65,-58,-29,-65,15
2020-04-05,VN,-44,-67,-47,-32,-67,22
2020-04-05,YE,2,-12,-6,-7,-5,4
2020-04-05,ZA,-51,-78,-53,-44,-76,22
2020-04-05,ZM,-12,-28,-6,-1,-24,11
2020-04-05,ZW,-53,-77,-47,-36,-63,32
2020-04-06,AE,-32,-78,-60,-56,-63,30
2020-04-06,AF,-20,-40,-11,-40,-44,11
2020-04-06,AO,-33,-59,-37,-52,-52,28
2020-04-06,AR,-40,-69,-77,-60,-76,26
2020-04-06,AT,-26,-64,-21,-58,-73,22
2020-04-06,AU,-12,-61,-35,-37,-37,17
2020-04-06,AW,-31,-71,-48,-66,-66,32
2020-04-06,BA,-30,-52,-7,-47,-62,17
2020-04-06,BB,-88,-88,-81,-83,-89,39
2020-04-06,BD,-49,-68,-31,-61,-72,24
2020-04-06,BE,-27,-69,-16,-66,-74,26
2020-04-06,BF,-23,-42,-14,-20,-25,19
2020-04-06,BG,-25,-56,-40,-44,-53,18
2020-04-06,BH,-16,-31,-37,-26,-42,15
2020-04-06,BJ,-3,-17,4,-15,-17,9
2020-04-06,BO,-66,-82,-75,-76,-83,38
2020-04-06,BR,-14,-53,-52,-38,-55,18
2020-04-06,BS,-12,-85,-40,-63,-50,28
2020-04-06,BW,-59,-78,-26,-68,-69,40
2020-04-06,BY,-2,-18,24,-22,-21,7
2020-04-06,BZ,-47,-77,-55,-66,-66,27
2020-04-06,CA,-21,-68,2,-60,-51,23
2020-04-06,CH,-4,-51,23,-47,-76,21
2020-04-06,CI,-16,-33,-17,-24,-27,17
2020-04-06,CL,-37,-60,-60,-49,-61,24
2020-04-06,CM,-17,-21,-20,-19,-23,10
2020-04-06,CO,-53,-77,-69,-72,-77,34
2020-04-06,CR,-36,-67,-65,-60,-67,25
2020-04-06,CV,-46,-84,-49,-61,-60,28
2020-04-06,CZ,-11,-51,16,-43,-55,18
2020-04-06,DE,-6,-50,49,-44,-43,15
2020-04-06,DK,-4,-52,161,-59,-15,16
2020-04-06,DO,-51,-82,-62,-70,-71,31
2020-04-06,EC,-65,-81,-76,-81,-81,38
2020-04-06,EE,-21,-42,40,-51,-45,18
2020-04-06,EG,-11,-51,-37,-34,-48,16
2020-04-06,ES,-50,-83,-79,-74,-87,31
2020-04-06,FI,-14,-56,49,-50,-41,16
2020-04-06,FJ,-26,-59,-22,-43,-45,24
2020-04-06,FR,-37,-81,-61,-72,-83,32
2020-04-06,GA,-25,-43,-15,-30,-31,18
2020-04-06,GB,-31,-71,-19,-70,-73,27
2020-04-06,GE,-41,-61,-30,-62,-68,23
2020-04-06,GH,-41,-57,-31,-49,-49,27
2020-04-06,GR,-17,-72,-50,-56,-73,24
2020-04-06,GT,-36,-70,-47,-52,-57,28
2020-04-06,HK,-16,-38,-41,-24,-33,18
2020-04-06,HN,-53,-70,-53,-69,-77,28
2020-04-06,HR,-35,-71,-9,-57,-66,21
2020-04-06,HT,-26,-48,-21,-32,-29,10
2020-04-06,HU,-15,-51,-3,-47,-44,19
2020-04-06,ID,-19,-53,-31,-34,-34,16
2020-04-06,IE,-23,-73,-7,-69,-68,29
2020-04-06,IL,23,-52,-55,-60,-73,29
2020-04-06,IN,-62,-73,-49,-68,-76,30
