date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-12,CH_UR,,,,-40,-15,
2020-05-12,CH_VD,-34,-7,-10,-38,-36,16
2020-05-12,CH_VS,-38,-5,-25,-33,-25,10
2020-05-12,CI,-15,-1,-10,-21,-15,13
2020-05-12,CL,-60,-39,-60,-61,-44,24
2020-05-12,CL_AI,-54,-32,-57,-73,-19,15
2020-05-12,CL_AN,-63,-51,-66,-59,-42,23
2020-05-12,CL_AP,-69,-49,-76,-64,-45,23
2020-05-12,CL_AT,-47,-30,-55,-55,-23,19
2020-05-12,CL_CO,-62,-43,-74,-53,-32,18
2020-05-12,CL_LI,-43,-32,-48,-42,-24,18
2020-05-12,CL_LL,-55,-43,-60,-55,-26,18
2020-05-12,CL_LR,-61,-45,-70,-62,-33,19
2020-05-12,CL_ML,-47,-35,-48,-45,-21,18
2020-05-12,CL_NB,-50,-40,-39,-71,-52,16
2020-05-12,CL_TA,-60,-36,-66,-42,-32,20
2020-05-12,CL_VS,-58,-41,-65,-53,-35,20
2020-05-12,CM,-14,-10,-17,-12,-13,10
2020-05-12,CO,-64,-40,-54,-61,-49,27
2020-05-12,CO_AMA,,,-70,,-52,
2020-05-12,CO_ANT,-63,-43,-51,-63,-48,25
2020-05-12,CO_ARA,,-20,-44,-45,-33,
2020-05-12,CO_CAL,-66,-48,-55,-82,-47,24
2020-05-12,CO_CAS,-61,-42,-44,-66,-33,22
2020-05-12,CO_CAU,-64,-41,-53,-53,-39,22
2020-05-12,CO_CAU,-61,-42,-55,-55,-45,23
2020-05-12,CO_CES,-61,-42,-48,-71,-40,20
2020-05-12,CO_CUN,-58,-37,-50,-55,-42,28
2020-05-12,CO_GUV,,,-50,,-29,
2020-05-12,CO_HUI,-59,-40,-54,,-42,22
2020-05-12,CO_LAG,-62,-38,-52,-63,-39,19
2020-05-12,CO_MAG,-66,-48,-67,-78,-45,20
2020-05-12,CO_MET,-65,-49,-49,-49,-43,26
2020-05-12,CO_PUT,-51,,-41,,-30,20
2020-05-12,CO_RIS,-65,-38,-62,-77,-50,24
2020-05-12,CO_SAN,-63,-38,-54,-58,-47,24
2020-05-12,CO_SUC,-59,-35,-46,-84,-35,19
2020-05-12,CO_TOL,-63,-41,-47,-76,-45,24
2020-05-12,CO_VAC,-61,-42,-55,-55,-45,23
2020-05-12,CO_VID,,,-22,,,
2020-05-12,CR,-37,-22,-44,-44,-32,16
2020-05-12,CV,-52,-37,-47,-68,-51,21
2020-05-12,CZ,-28,13,4,-24,-24,10
2020-05-12,DE,-31,-4,14,-35,-26,11
2020-05-12,DE_BB,-24,0,3,-27,-20,9
2020-05-12,DE_BE,-42,-2,-13,-40,-36,14
2020-05-12,DE_BW,-32,-5,29,-34,-27,12
2020-05-12,DE_BY,-32,-3,20,-38,-27,12
2020-05-12,DE_HB,-40,-9,-20,-44,-31,12
2020-05-12,DE_HE,-33,-7,30,-48,-31,12
2020-05-12,DE_HH,-49,-7,-10,-46,-39,16
2020-05-12,DE_MV,-25,-5,-13,-29,-19,8
2020-05-12,DE_NI,-28,-7,12,-33,-27,11
2020-05-12,DE_NW,-26,-4,30,-35,-27,11
2020-05-12,DE_RP,-26,-4,26,-40,-25,11
2020-05-12,DE_SH,-30,-3,7,-32,-28,11
2020-05-12,DE_SL,-29,-8,34,-43,-27,10
2020-05-12,DE_SN,-26,-1,30,-25,-21,9
2020-05-12,DE_ST,-25,-3,2,-25,-16,7
2020-05-12,DE_TH,-25,-5,17,-20,-19,8
2020-05-12,DK,-21,1,42,-36,-31,11
2020-05-12,DO,-61,-41,-52,-74,-58,26
2020-05-12,EC,-64,-46,-60,-67,-65,30
2020-05-12,EE,-16,-2,37,-25,-38,12
2020-05-12,EG,-50,0,-38,-41,-25,14
2020-05-12,ES,-70,-29,-35,-60,-53,21
2020-05-12,ES_AN,-69,-36,-44,-63,-51,19
2020-05-12,ES_AS,-65,-21,-20,-36,-47,16
2020-05-12,ES_CB,-64,-22,4,-43,-47,17
2020-05-12,ES_CE,-75,-40,-61,,-49,
2020-05-12,ES_CM,-75,-37,-59,-68,-49,21
2020-05-12,ES_CN,-68,-32,-49,-58,-52,17
2020-05-12,ES_CT,-71,-24,-27,-56,-56,25
2020-05-12,ES_EX,-65,-27,-28,-46,-44,14
2020-05-12,ES_GA,-63,-19,1,-52,-46,17
2020-05-12,ES_IB,-54,-22,-4,-53,-44,16
2020-05-12,ES_MC,-59,-21,-19,-39,-42,15
2020-05-12,ES_MD,-82,-34,-66,-73,-66,30
2020-05-12,ES_ML,-66,-35,-30,-73,-46,17
2020-05-12,ES_NC,-59,-17,-11,-62,-44,17
2020-05-12,ES_PV,-65,-19,-6,-45,-49,21
2020-05-12,ES_RI,-59,-25,-20,-50,-42,15
2020-05-12,ES_VC,-71,-33,-37,-64,-50,21
2020-05-12,FI,-35,-7,68,-48,-43,13
2020-05-12,FJ,-18,-11,-10,-25,-15,13
2020-05-12,FR,-45,-5,-15,-51,-47,18
2020-05-12,FR_ARA,-48,-8,-25,-53,-46,19
2020-05-12,FR_BFC,-40,-5,-1,-40,-41,16
2020-05-12,FR_BRE,-39,-2,28,-42,-40,16
2020-05-12,FR_COR,-41,-9,3,-32,-36,12
2020-05-12,FR_CVL,-38,-3,-12,-47,-42,17
2020-05-12,FR_GES,-42,-4,-5,-49,-43,17
2020-05-12,FR_HDF,-38,-5,0,-54,-44,17
2020-05-12,FR_IDF,-57,-4,-54,-57,-60,25
2020-05-12,FR_NAQ,-40,-6,-10,-44,-40,16
2020-05-12,FR_NOR,-37,-1,-1,-51,-40,15
2020-05-12,FR_OCC,-41,-5,-5,-45,-44,16
2020-05-12,FR_PAC,-40,-4,12,-40,-43,15
2020-05-12,FR_PDL,-41,-4,16,-50,-43,17
2020-05-12,GA,-27,-17,-15,-32,-26,20
2020-05-12,GB,-68,-23,7,-62,-62,24
2020-05-12,GE,-48,-25,-7,-47,-58,15
2020-05-12,GH,-19,-6,-14,-22,-18,13
2020-05-12,GR,-32,9,53,-32,-29,11
2020-05-12,GT,-51,-38,-42,-65,-40,23
2020-05-12,GW,,,-15,,-30,
2020-05-12,HK,-19,-2,-19,-27,-11,12
2020-05-12,HN,-65,-40,-42,-68,-52,22
2020-05-12,HR,-24,-10,-8,-50,-33,12
2020-05-12,HT,-29,-23,-16,-43,-29,9
2020-05-12,HU,-32,-7,-7,-44,-38,15
2020-05-12,ID,-38,-13,-33,-54,-35,18
2020-05-12,ID_AC,-20,0,-25,-46,-22,10
2020-05-12,ID_BA,-43,-33,-61,-77,-40,20
2020-05-12,ID_BB,-25,-3,-25,-64,-26,14
2020-05-12,ID_BE,-27,-12,-38,-61,-29,15
2020-05-12,ID_BT,-36,-16,-31,-65,-37,22
2020-05-12,ID_GO,-39,-19,-19,-63,-34,20
2020-05-12,ID_JA,-27,-11,-23,-56,-26,13
2020-05-12,ID_JB,-58,-12,-32,-50,-39,20
2020-05-12,ID_JI,-25,-7,-28,-51,-31,16
2020-05-12,ID_JK,-55,-24,-94,-64,-49,24
2020-05-12,ID_JT,-18,-2,-21,-46,-29,14
2020-05-12,ID_KB,-40,-16,-27,-50,-27,13
2020-05-12,ID_KI,-30,-8,-21,-55,-27,15
2020-05-12,ID_KR,-33,-14,-31,-70,-22,16
2020-05-12,ID_KS,-34,-15,-30,-53,-30,15
2020-05-12,ID_KT,-36,-19,-32,-45,-26,13
2020-05-12,ID_KU,-38,-11,-30,-46,-26,15
2020-05-12,ID_LA,-20,0,-22,-41,-31,13
2020-05-12,ID_MA,-39,-30,-20,-57,-30,15
2020-05-12,ID_MU,-27,0,-21,-39,-23,12
2020-05-12,ID_NB,-31,-11,-36,-58,-27,15
2020-05-12,ID_NT,-31,-16,-10,-56,-20,13
2020-05-12,ID_PA,-39,-24,-30,-52,-27,15
2020-05-12,ID_PB,-30,-16,-34,-63,-26,16
2020-05-12,ID_RI,-32,-17,-15,-52,-26,14
2020-05-12,ID_SA,-42,-19,-27,-59,-31,16
2020-05-12,ID_SB,-41,-17,-43,-55,-37,17
2020-05-12,ID_SN,-43,-18,-24,-64,-37,18
2020-05-12,ID_SR,-26,-14,-50,-56,-26,15
2020-05-12,ID_SS,-30,-13,-17,-48,-29,14
2020-05-12,ID_ST,-28,-7,-8,-57,-22,13
2020-05-12,ID_SU,-33,-15,-33,-49,-29,14
2020-05-12,IE,-66,-11,29,-59,-60,25
2020-05-12,IL,-38,1,16,-26,-36,16
2020-05-12,IN,-78,-28,-57,-55,-52,24
2020-05-12,IN_AN,-84,,-76,-77,-40,25
2020-05-12,IN_AP,-78,-27,-57,-48,-40,23
2020-05-12,IN_AR,-61,2,-8,-45,-13,8
2020-05-12,IN_AS,-75,-28,-23,-51,-26,16
2020-05-12,IN_BR,-73,-3,-8,-48,-27,11
2020-05-12,IN_CH,-84,-60,-97,-69,-61,28
2020-05-12,IN_CT,-68,4,-54,-50,-24,15
2020-05-12,IN_DD,-74,-30,-81,-39,-26,22
2020-05-12,IN_DL,-83,-53,-95,-75,-71,31
2020-05-12,IN_DN,-64,28,-59,-67,-23,18
2020-05-12,IN_GA,-68,-25,-70,-40,-31,17
2020-05-12,IN_GJ,-85,-51,-68,-58,-60,31
2020-05-12,IN_HP,-61,-9,-27,-16,-25,10
2020-05-12,IN_HR,-72,-23,-86,-59,-51,23
2020-05-12,IN_JH,-78,-35,-44,-57,-38,20
2020-05-12,IN_JK,9,146,244,213,89,10
2020-05-12,IN_KA,-72,-17,-69,-43,-52,24
2020-05-12,IN_KL,-73,-2,1,-32,-37,21
2020-05-12,IN_LD,,,30,,-11,
2020-05-12,IN_MH,-82,-40,-71,-68,-67,33
2020-05-12,IN_ML,-66,-34,-19,-14,-22,16
2020-05-12,IN_MN,-75,-17,-12,-17,-28,9
2020-05-12,IN_MP,-77,-31,-67,-53,-47,23
2020-05-12,IN_MZ,-76,-13,-13,-7,-30,6
2020-05-12,IN_NL,-73,-41,-60,-50,-27,11
2020-05-12,IN_OR,-75,-27,-33,-51,-31,16
2020-05-12,IN_PB,-74,-25,-71,-56,-46,18
2020-05-12,IN_PY,-72,-25,-74,-38,-37,27
2020-05-12,IN_RJ,-77,-20,-73,-54,-44,20
2020-05-12,IN_SK,-67,-35,-44,-59,-14,11
2020-05-12,IN_TG,-83,-32,-65,-56,-58,26
2020-05-12,IN_TN,-74,-20,-39,-45,-50,27
2020-05-12,IN_TR,-74,-18,-10,-46,-21,15
2020-05-12,IN_UP,-75,-18,-51,-60,-46,20
2020-05-12,IN_UT,-66,-14,-52,-43,-32,18
2020-05-12,IN_WB,-83,-32,-51,-65,-53,25
2020-05-12,IQ,-15,12,-8,-13,-15,12
2020-05-12,IT,-56,-24,-27,-56,-42,19
2020-05-12,IT_25,-61,-28,-21,-64,-46,22
2020-05-12,IT_34,-57,-21,-38,-57,-36,18
2020-05-12,IT_42,-53,-20,-28,-51,-43,19
2020-05-12,IT_45,-55,-23,-13,-53,-38,19
2020-05-12,IT_52,-57,-27,-31,-53,-40,20
2020-05-12,IT_55,-56,-27,-32,-43,-38,18
2020-05-12,IT_57,-54,-25,-29,-46,-38,18
2020-05-12,IT_62,-57,-23,-40,-63,-50,22
2020-05-12,IT_65,-54,-23,-20,-53,-41,17
2020-05-12,IT_67,-51,-26,-20,-42,-41,15
2020-05-12,IT_72,-54,-21,-30,-52,-42,17
2020-05-12,IT_75,-50,-22,-15,-57,-41,15
2020-05-12,IT_77,-51,-22,-16,-47,-42,15
2020-05-12,IT_78,-53,-25,-17,-55,-43,15
2020-05-12,IT_82,-52,-24,-22,-53,-42,15
2020-05-12,IT_88,-56,-23,1,-46,-40,14
2020-05-12,JM,-42,-31,-52,-42,-41,22
2020-05-12,JO,-37,-15,-35,-80,-39,16
2020-05-12,JP,-30,0,6,-43,-23,13
2020-05-12,JP_01,-28,3,16,-40,-19,9
2020-05-12,JP_02,-12,2,21,-24,-8,4
2020-05-12,JP_03,-15,1,14,-25,-6,5
2020-05-12,JP_04,-24,-4,0,-42,-16,10
2020-05-12,JP_05,-12,2,46,-24,-8,4
2020-05-12,JP_06,-16,0,35,-33,-10,7
2020-05-12,JP_07,-20,0,8,-37,-12,9
2020-05-12,JP_08,-21,-2,0,-46,-18,11
2020-05-12,JP_09,-21,-1,7,-42,-15,10
2020-05-12,JP_10,-22,-1,15,-42,-16,11
2020-05-12,JP_11,-25,4,16,-45,-28,16
2020-05-12,JP_12,-31,0,21,-47,-30,17
2020-05-12,JP_13,-53,-4,-6,-53,-44,23
2020-05-12,JP_14,-37,2,14,-46,-37,19
2020-05-12,JP_15,-17,2,26,-38,-12,7
2020-05-12,JP_16,-24,-1,9,-38,-15,10
2020-05-12,JP_17,-27,0,18,-50,-20,12
2020-05-12,JP_18,-23,0,16,-28,-13,9
2020-05-12,JP_19,-21,-1,-18,-46,-16,10
2020-05-12,JP_20,-23,1,0,-44,-12,9
2020-05-12,JP_21,-27,-1,-7,-40,-17,11
2020-05-12,JP_22,-19,0,-5,-42,-15,11
2020-05-12,JP_23,-29,-1,14,-45,-20,13
2020-05-12,JP_24,-21,-1,-6,-42,-14,10
2020-05-12,JP_25,-23,4,12,-44,-19,11
2020-05-12,JP_26,-35,1,1,-46,-25,12
2020-05-12,JP_27,-40,0,9,-44,-26,14
2020-05-12,JP_29,-25,0,-5,-39,-22,12
2020-05-12,JP_30,-19,1,10,-36,-14,8
2020-05-12,JP_31,-17,2,12,-31,-8,6
2020-05-12,JP_32,-18,-2,17,-28,-10,7
2020-05-12,JP_33,-21,1,22,-36,-12,8
2020-05-12,JP_34,-27,0,12,-39,-17,11
2020-05-12,JP_35,-18,0,8,-32,-12,8
2020-05-12,JP_36,-20,1,13,-35,-11,7
2020-05-12,JP_37,-20,0,-4,-40,-13,9
2020-05-12,JP_38,-20,-1,22,-29,-9,7
2020-05-12,JP_40,-29,-3,14,-48,-23,13
2020-05-12,JP_41,-14,-1,-1,-36,-11,8
2020-05-12,JP_42,-19,-1,-13,-31,-9,6
2020-05-12,JP_43,-21,-2,0,-33,-13,9
2020-05-12,JP_45,-18,1,-10,-26,-7,6
2020-05-12,JP_46,-17,3,-10,-36,-8,5
2020-05-12,JP_47,-35,-13,-61,-60,-24,16
2020-05-12,KE,-35,-26,-24,-32,-31,21
2020-05-12,KG,-44,-28,-12,-43,-45,11
2020-05-12,KH,-25,-13,-17,-44,-20,8
2020-05-12,KR,-4,7,35,-3,-1,2
2020-05-12,KW,-88,-78,-77,-79,-80,43
2020-05-12,KZ,-29,-11,7,-14,-36,11
2020-05-12,LA,-26,-9,-6,-39,-20,7
2020-05-12,LB,-34,-1,-10,-57,-37,11
2020-05-12,LI,,,,-34,-23,
2020-05-12,LK,-52,-28,-35,-47,-38,24
2020-05-12,LT,-35,-2,23,-43,-40,15
2020-05-12,LU,-47,-19,7,-43,-49,20
2020-05-12,LV,-17,-1,21,-32,-34,11
2020-05-12,LY,-14,14,6,-24,-18,12
2020-05-12,MD,-29,-19,-11,-39,-38,13
2020-05-12,MK,-38,-8,26,-43,-38,13
2020-05-12,ML,-13,-13,-1,-37,-7,9
2020-05-12,MM,-45,-28,-14,-40,-27,15
2020-05-12,MN,10,32,37,12,6,-2
2020-05-12,MT,-44,-18,-5,-32,-45,20
2020-05-12,MU,-73,-55,-67,-81,-71,31
2020-05-12,MX,-55,-25,-48,-60,-48,21
2020-05-12,MX_AGU,-52,-21,-37,-61,-46,21
2020-05-12,MX_BCN,-52,-14,-33,-58,-42,20
2020-05-12,MX_BCS,-67,-36,-65,-72,-53,25
2020-05-12,MX_CAM,-61,-31,-60,-58,-50,22
2020-05-12,MX_CHH,-53,-19,-39,-58,-47,21
2020-05-12,MX_CHP,-53,-24,-45,-54,-41,16
2020-05-12,MX_CMX,-67,-35,-62,-67,-62,28
2020-05-12,MX_COA,-50,-20,-48,-49,-45,20
2020-05-12,MX_COL,-48,-18,-39,-53,-33,16
2020-05-12,MX_DUR,-48,-22,-45,-49,-41,17
2020-05-12,MX_GRO,-58,-30,-51,-56,-47,18
2020-05-12,MX_GUA,-50,-16,-44,-47,-41,19
2020-05-12,MX_HID,-50,-25,-44,-55,-49,20
2020-05-12,MX_JAL,-48,-19,-40,-54,-40,18
2020-05-12,MX_MEX,-51,-21,-39,-59,-50,23
2020-05-12,MX_MIC,-46,-18,-29,-43,-35,14
2020-05-12,MX_MOR,-54,-25,-49,-53,-46,20
2020-05-12,MX_NAY,-59,-31,-57,-46,-45,19
2020-05-12,MX_OAX,-53,-28,-55,-49,-42,17
2020-05-12,MX_PUE,-56,-24,-44,-44,-49,20
2020-05-12,MX_QUE,-58,-25,-48,-41,-49,24
2020-05-12,MX_ROO,-75,-45,-74,-86,-62,32
2020-05-12,MX_SIN,-60,-31,-50,-61,-51,23
2020-05-12,MX_SON,-52,-23,-40,-50,-47,19
2020-05-12,MX_TAB,-64,-38,-56,-60,-52,23
2020-05-12,MX_TAM,-48,-17,-44,-49,-42,18
2020-05-12,MX_TLA,-43,-19,-37,-46,-45,18
2020-05-12,MX_VER,-51,-21,-45,-49,-41,16
2020-05-12,MX_ZAC,-54,-27,-51,-51,-45,18
2020-05-12,MY,-60,-15,-47,-56,-36,23
2020-05-12,MZ,-22,-11,-25,-22,-6,11
2020-05-12,NE,-19,-7,-21,-31,-16,10
2020-05-12,NG,-40,-30,-44,-35,-38,23
2020-05-12,NI,-33,-18,-25,-33,-16,11
2020-05-12,NL,-27,-2,33,-55,-39,15
2020-05-12,NO,-9,9,27,-34,-29,10
2020-05-12,NO_03,-26,1,30,-48,-46,17
2020-05-12,NO_11,-5,8,37,-33,-25,10
2020-05-12,NO_15,-11,4,2,-12,-22,9
2020-05-12,NO_18,-2,10,18,-36,-18,6
2020-05-12,NO_30,4,17,58,-40,-30,11
2020-05-12,NO_34,-7,5,20,-21,-25,8
2020-05-12,NO_38,0,16,43,-18,-24,8
2020-05-12,NO_42,-3,14,46,-7,-24,8
2020-05-12,NO_46,-12,7,17,-16,-28,10
2020-05-12,NO_50,-11,9,23,-40,-32,12
2020-05-12,NO_54,-17,8,-25,-45,-22,8
2020-05-12,NP,-62,-43,-36,-52,-50,18
2020-05-12,NZ,-70,-25,-52,-70,-40,22
2020-05-12,OM,-52,-37,-45,-64,-39,20
2020-05-12,PA,-68,-36,-60,-68,-64,34
2020-05-12,PE,-82,-54,-65,-74,-67,35
2020-05-12,PE_AMA,,,-50,-76,-35,
2020-05-12,PE_ANC,-84,-54,-54,-80,-58,28
2020-05-12,PE_ARE,-84,-58,-59,-69,-63,33
2020-05-12,PE_AYA,-75,-53,-58,-82,-51,29
2020-05-12,PE_CAJ,-79,-53,-57,-75,-51,27
2020-05-12,PE_HUV,,,-41,-69,-39,
2020-05-12,PE_ICA,-79,-52,-63,-82,-54,29
2020-05-12,PE_LAL,-82,-51,-62,-72,-60,30
2020-05-12,PE_LAM,-86,-66,-62,-82,-66,32
2020-05-12,PE_LOR,-84,-61,-66,-66,-61,32
2020-05-12,PE_MDD,-80,-48,-55,-57,-39,
2020-05-12,PE_MOQ,-75,-59,-69,-89,-53,34
2020-05-12,PE_PAS,,,-51,,-38,
2020-05-12,PE_PIU,-83,-63,-61,-79,-63,30
2020-05-12,PE_PUN,-74,-56,-53,-71,-48,27
2020-05-12,PE_TAC,-77,-55,-67,-77,-59,32
2020-05-12,PE_TUM,-77,-46,-64,-76,-52,
2020-05-12,PE_UCA,-75,-40,-54,-68,-54,28
2020-05-12,PG,0,21,-14,-25,21,3
2020-05-12,PH,-78,-44,-51,-75,-65,33
2020-05-12,PK,-38,-23,-17,-37,-32,15
2020-05-12,PL,-30,-11,-8,-47,-31,13
2020-05-12,PR,-44,-25,-43,-67,-43,21
2020-05-12,PT,-54,-21,-28,-61,-48,25
2020-05-12,PT_20,-55,-27,-23,-70,-49,21
2020-05-12,PT_30,-62,-35,-55,-50,-53,26
2020-05-12,PY,-44,-29,-51,-56,-26,18
2020-05-12,QA,-49,-19,-37,-47,-35,25
2020-05-12,RE,-69,-57,-73,-64,-36,
2020-05-12,RO,-50,-23,-30,-53,-43,15
2020-05-12,RS,-10,1,7,-33,-32,7
2020-05-12,RW,-34,-24,-10,-37,-31,17
2020-05-12,SA,-51,-21,-55,-73,-46,24
2020-05-12,SE,-18,-3,33,-34,-24,9
2020-05-12,SG,-61,-15,-59,-64,-65,41
2020-05-12,SI,-37,-19,-35,-50,-35,16
2020-05-12,SK,-43,-3,14,-39,-32,12
2020-05-12,SN,-37,-22,-27,-47,-30,17
2020-05-12,SV,-80,-62,-70,-76,-67,34
2020-05-12,TG,-25,-10,-9,-34,-11,15
2020-05-12,TH,-34,2,-32,-42,-24,13
2020-05-12,TJ,-44,-35,-32,-47,-38,14
2020-05-12,TR,-46,4,-18,-45,-37,15
2020-05-12,TT,-45,-21,-36,-67,-50,23
2020-05-12,TW,-15,3,-14,-19,8,3
2020-05-12,TZ,-24,-9,-15,-20,-21,10
2020-05-12,UG,-61,-48,-28,-68,-45,26
2020-05-12,US,-28,-6,10,-41,-43,16
2020-05-12,US_AK,-4,2,106,-31,-31,11
2020-05-12,US_AL,-9,4,28,-9,-30,11
2020-05-12,US_AR,-13,3,-9,-15,-32,12
2020-05-12,US_AZ,-24,-7,-14,-31,-41,14
2020-05-12,US_CA,-45,-10,-17,-46,-47,19
2020-05-12,US_CO,-27,-7,30,-44,-45,16
2020-05-12,US_CT,-30,-11,44,-42,-46,18
2020-05-12,US_DC,-59,-27,-54,-75,-67,26
2020-05-12,US_DE,-27,-9,14,-41,-43,17
2020-05-12,US_FL,-30,-12,-24,-45,-39,15
2020-05-12,US_GA,-17,-1,24,-39,-39,15
2020-05-12,US_HI,-46,-24,-54,-65,-42,20
2020-05-12,US_IA,-25,11,130,-11,-37,14
2020-05-12,US_ID,-15,6,88,-10,-35,11
2020-05-12,US_IL,-32,-7,35,-45,-47,18
2020-05-12,US_IN,-14,1,81,-11,-36,13
2020-05-12,US_KS,-22,-4,28,-15,-38,15
2020-05-12,US_KY,-19,4,53,-17,-38,13
2020-05-12,US_LA,-19,3,4,-29,-35,12
2020-05-12,US_MA,-38,-16,23,-65,-54,22
2020-05-12,US_MD,-31,-12,42,-49,-51,21
2020-05-12,US_ME,-24,-4,59,-33,-38,14
2020-05-12,US_MI,-29,-8,96,-33,-50,18
2020-05-12,US_MN,-28,-2,127,-46,-45,17
2020-05-12,US_MO,-20,-1,17,-24,-39,14
2020-05-12,US_MS,-3,8,26,-6,-29,10
2020-05-12,US_MT,-14,6,29,-15,-29,10
2020-05-12,US_NC,-20,1,42,-31,-38,14
2020-05-12,US_ND,-16,-3,27,-15,-30,13
2020-05-12,US_NE,-18,-2,69,-5,-36,14
2020-05-12,US_NH,-23,-5,62,-27,-42,17
2020-05-12,US_NJ,-47,-12,34,-59,-53,23
2020-05-12,US_NM,-24,2,17,-15,-41,15
2020-05-12,US_NV,-30,-6,-34,-44,-46,17
2020-05-12,US_NY,-50,-12,0,-62,-53,22
2020-05-12,US_OH,-21,-1,90,-16,-39,14
2020-05-12,US_OK,-12,3,0,-13,-34,13
2020-05-12,US_OR,-31,-5,4,-38,-44,16
2020-05-12,US_PA,-31,-8,26,-44,-45,17
2020-05-12,US_RI,-26,-8,72,-53,-45,17
2020-05-12,US_SC,-11,4,20,-10,-33,12
2020-05-12,US_SD,-16,6,61,-7,-31,13
2020-05-12,US_TN,-11,2,22,-19,-34,12
2020-05-12,US_TX,-22,-7,-11,-34,-41,17
2020-05-12,US_UT,-18,3,97,-33,-42,14
2020-05-12,US_VA,-28,-5,42,-41,-45,17
2020-05-12,US_VT,-33,-12,53,-40,-46,17
2020-05-12,US_WA,-31,-6,28,-48,-48,18
2020-05-12,US_WI,-29,-2,132,-18,-39,15
2020-05-12,US_WV,-11,5,21,-10,-33,10
2020-05-12,US_WY,-13,5,33,3,-27,10
2020-05-12,UY,-39,-22,-53,-38,-21,13
2020-05-12,VE,-51,-32,-44,-52,-42,17
2020-05-12,VN,-22,9,-29,1,17,5
2020-05-12,YE,-5,4,-7,-2,-13,8
2020-05-12,ZA,-53,-30,-36,-62,-50,26
2020-05-12,ZM,-12,-5,2,-14,-11,13
2020-05-12,ZW,-35,-26,-30,-53,-31,29
2020-05-13,AE,-51,-21,-66,-61,-43,28
2020-05-13,AF,-38,-12,-19,-44,-30,13
2020-05-13,AG,-42,-29,-28,-63,-46,26
2020-05-13,AO,-34,-20,-25,-51,-28,20
2020-05-13,AR,-70,-22,-87,-52,-35,19
2020-05-13,AR_B,-72,-24,-89,-48,-40,19
2020-05-13,AR_L,-68,-25,-84,-37,-20,15
2020-05-13,AR_R,-76,-39,-86,-87,-34,22
2020-05-13,AR_T,-62,-7,-76,-74,-24,13
2020-05-13,AR_W,-62,-17,-80,-66,-15,12
2020-05-13,AR_Y,-56,-13,-79,-60,-11,13
2020-05-13,AT,-41,-10,-13,-43,-35,13
2020-05-13,AU,-31,-5,-28,-52,-27,15
2020-05-13,AU_ACT,-37,-3,-4,-51,-37,19
2020-05-13,AU_NSW,-34,-4,-28,-52,-31,16
2020-05-13,AU_NT,-15,9,-3,-28,8,6
2020-05-13,AU_QLD,-27,-3,-19,-48,-22,12
2020-05-13,AU_SA,-25,1,-25,-40,-14,11
2020-05-13,AU_TAS,-39,-14,-59,-53,-21,14
2020-05-13,AU_VIC,-37,-9,-40,-64,-37,19
2020-05-13,AU_WA,-23,2,-19,-44,-14,11
2020-05-13,AW,-51,-22,-34,-54,-43,24
2020-05-13,BA,-26,-6,22,-30,-24,7
2020-05-13,BB,-55,-34,-42,-62,-52,24
2020-05-13,BD,-59,-39,-31,-56,-40,20
2020-05-13,BE,-44,-15,-7,-50,-46,18
2020-05-13,BF,-17,-8,-6,-25,-5,10
2020-05-13,BG,-21,-5,27,-33,-30,8
2020-05-13,BH,-39,-16,-37,-33,-24,19
2020-05-13,BJ,-13,1,8,-17,-7,5
2020-05-13,BO,-74,-59,-65,-72,-62,33
2020-05-13,BR,-51,-14,-46,-49,-31,17
2020-05-13,BS,-43,-15,-29,-77,-45,24
2020-05-13,BW,-43,-34,-21,-66,-48,31
2020-05-13,BY,-15,0,3,-18,-17,6
2020-05-13,BZ,-41,-27,-38,-55,-42,18
2020-05-13,CA,-38,-9,46,-58,-51,19
2020-05-13,CA_AB,-31,3,57,-58,-46,17
2020-05-13,CA_BC,-40,-6,54,-55,-49,18
2020-05-13,CA_MB,-29,-4,-20,-57,-41,17
2020-05-13,CA_NB,-19,-7,59,-33,-45,15
2020-05-13,CA_NL,-28,-11,42,-57,-50,15
2020-05-13,CA_NS,-36,-17,37,-60,-54,19
2020-05-13,CA_NT,,,,-31,-40,
2020-05-13,CA_NU,,,,,-22,
2020-05-13,CA_ON,-42,-12,35,-60,-56,22
2020-05-13,CA_PE,-31,-5,,,-44,14
2020-05-13,CA_QC,-39,-13,60,-60,-50,20
2020-05-13,CA_SK,-27,4,75,-44,-40,14
2020-05-13,CA_YT,,,,,-33,
2020-05-13,CH,-39,-5,-31,-38,-28,14
2020-05-13,CH_AG,-26,5,-11,-25,-23,12
2020-05-13,CH_AI,,,,,-12,
2020-05-13,CH_AR,,,,-32,-16,
2020-05-13,CH_BL,-28,1,-18,-29,-25,13
2020-05-13,CH_FR,-37,-3,-26,-43,-29,14
2020-05-13,CH_GE,-51,-18,-46,-57,-44,20
2020-05-13,CH_GL,,,,-2,-13,
2020-05-13,CH_GR,-55,-17,-46,-52,-24,10
2020-05-13,CH_JU,-37,-6,,-32,-25,13
2020-05-13,CH_LU,-31,-3,-28,-33,-21,12
2020-05-13,CH_NE,-39,-15,,-35,-35,15
2020-05-13,CH_NW,,,,-38,-20,
2020-05-13,CH_OW,,,,-41,-15,
