date,key,mobility_driving,mobility_transit,mobility_walking,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-15,US_IL_17173,24.61,,,,,,,-30,
2020-05-15,US_IL_17175,,,,,,,,-25,
2020-05-15,US_IL_17177,63.6,,,-21,-1,,,-29,11
2020-05-15,US_IL_17179,59.27,,,-23,4,,,-36,14
2020-05-15,US_IL_17181,41.99,,,,,,,-30,
2020-05-15,US_IL_17183,46.59,,,-18,2,,-2,-32,12
2020-05-15,US_IL_17185,,,,,,,,-24,
2020-05-15,US_IL_17187,,,,,-12,,,-28,
2020-05-15,US_IL_17189,33.5,,,,,,,-39,
2020-05-15,US_IL_17191,,,,,,,,-31,
2020-05-15,US_IL_17193,,,,,,,,-30,
2020-05-15,US_IL_17195,62.62,,,-27,5,,,-33,11
2020-05-15,US_IL_17197,20.98,,,-31,-4,60,-28,-45,18
2020-05-15,US_IL_17199,50.64,,,-22,5,,-6,-38,15
2020-05-15,US_IL_17201,56.15,,,-26,-6,169,-15,-40,16
2020-05-15,US_IL_17203,48.38,,,,6,,,-37,15
2020-05-15,US_IN,29.97,,,-18,-3,61,-15,-37,15
2020-05-15,US_IN_18001,44.61,,,-15,-7,,,-24,
2020-05-15,US_IN_18003,44.34,,,-21,-5,38,-7,-37,16
2020-05-15,US_IN_18005,15.3,,,-18,-2,25,0,-48,19
2020-05-15,US_IN_18007,,,,,,,,-35,
2020-05-15,US_IN_18009,,,,,,,,-23,
2020-05-15,US_IN_18011,32.73,,,-20,-3,,-9,-44,20
2020-05-15,US_IN_18013,72.81,,,,,,,-35,
2020-05-15,US_IN_18015,59.51,,,,,,,-32,
2020-05-15,US_IN_18017,32.19,,,-36,-2,,,-34,15
2020-05-15,US_IN_18019,50.45,,,-16,6,58,-6,-37,15
2020-05-15,US_IN_18021,42.7,,,-13,10,,-1,-34,
2020-05-15,US_IN_18023,36.21,,,-19,-10,,,-35,14
2020-05-15,US_IN_18025,,,,,,,-20,-32,
2020-05-15,US_IN_18027,30.83,,,-13,19,,,-19,
2020-05-15,US_IN_18029,34.34,,,-8,1,,,-36,14
2020-05-15,US_IN_18031,47.67,,,-21,7,,-7,-37,
2020-05-15,US_IN_18033,38.23,,,-17,6,,,-31,13
2020-05-15,US_IN_18035,26.97,,,-18,-7,,5,-40,14
2020-05-15,US_IN_18037,28.62,,,-24,-4,,,-27,16
2020-05-15,US_IN_18039,48.67,,,-9,-1,,1,-24,12
2020-05-15,US_IN_18041,,,,2,2,,,-29,
2020-05-15,US_IN_18043,19.16,,,-16,-4,,,-41,17
2020-05-15,US_IN_18045,40.41,,,,7,,,-35,
2020-05-15,US_IN_18047,72.3,,,,,,,-31,
2020-05-15,US_IN_18049,51.03,,,5,,,-27,-30,
2020-05-15,US_IN_18051,34.69,,,-10,3,,-19,-12,14
2020-05-15,US_IN_18053,21.22,,,-13,3,,-18,-27,11
2020-05-15,US_IN_18055,42.25,,,-6,-10,,,-31,
2020-05-15,US_IN_18057,31.62,,,-25,-7,59,,-54,23
2020-05-15,US_IN_18059,32.74,,,-12,22,,-3,-42,16
2020-05-15,US_IN_18061,43.56,,,-9,4,,,-31,16
2020-05-15,US_IN_18063,36.12,,,-11,3,,-4,-43,18
2020-05-15,US_IN_18065,47.48,,,-8,2,,-6,-35,14
2020-05-15,US_IN_18067,48.03,,,-15,-1,,,-42,15
2020-05-15,US_IN_18069,42.82,,,-16,-5,,,-32,13
2020-05-15,US_IN_18071,37.05,,,6,-28,,-7,-41,16
2020-05-15,US_IN_18073,46.7,,,-14,2,,-1,-25,11
2020-05-15,US_IN_18075,47.44,,,-14,-4,,,-27,
2020-05-15,US_IN_18077,35.37,,,-9,7,,,-30,
2020-05-15,US_IN_18079,50.33,,,-7,2,,,-35,
2020-05-15,US_IN_18081,52.95,,,-11,13,,-3,-41,17
2020-05-15,US_IN_18083,8.18,,,-9,9,,,-23,10
2020-05-15,US_IN_18085,61.2,,,-9,1,,,-31,13
2020-05-15,US_IN_18087,64.64,,,-18,22,,-19,-21,
2020-05-15,US_IN_18089,44.18,,,-18,-4,30,-17,-38,16
2020-05-15,US_IN_18091,55.25,,,-9,-6,83,-21,-27,11
2020-05-15,US_IN_18093,41.44,,,-5,-8,,,-27,13
2020-05-15,US_IN_18095,36.04,,,-11,-4,,-17,-36,13
2020-05-15,US_IN_18097,15.49,,,-31,-5,8,-34,-42,16
2020-05-15,US_IN_18099,60.73,,,-3,4,,-7,-26,11
2020-05-15,US_IN_18101,,,,,,,,-24,
2020-05-15,US_IN_18103,59.82,,,-8,4,,,-33,12
2020-05-15,US_IN_18105,-31.68,,,-38,-11,,-31,-52,20
2020-05-15,US_IN_18107,59.49,,,-10,1,,-11,-33,12
2020-05-15,US_IN_18109,41.95,,,-2,4,,,-35,14
2020-05-15,US_IN_18111,40.69,,,,,,,-28,
2020-05-15,US_IN_18113,45.45,,,-9,9,,,-30,13
2020-05-15,US_IN_18115,,,,,,,,-34,
2020-05-15,US_IN_18117,,,,,,,,-32,
2020-05-15,US_IN_18119,20.64,,,,,,,-32,
2020-05-15,US_IN_18121,,,,,,,,-23,
2020-05-15,US_IN_18123,,,,-34,,,,-28,
2020-05-15,US_IN_18125,,,,,,,,-16,
2020-05-15,US_IN_18127,54.52,,,-14,-5,137,-18,-36,15
2020-05-15,US_IN_18129,31.3,,,,,,,-26,
2020-05-15,US_IN_18131,,,,,,,,-28,
2020-05-15,US_IN_18133,35.7,,,-14,,,,-34,
2020-05-15,US_IN_18135,51.76,,,-1,,,,-25,
2020-05-15,US_IN_18137,62.98,,,-25,-1,,,-33,
2020-05-15,US_IN_18139,33.59,,,,,,,-38,
2020-05-15,US_IN_18141,38.23,,,-19,-3,91,-15,-35,15
2020-05-15,US_IN_18143,39.09,,,-9,-7,,,-33,
2020-05-15,US_IN_18145,34.76,,,-17,2,,-22,-36,14
2020-05-15,US_IN_18147,17.77,,,,,,,-21,
2020-05-15,US_IN_18149,83.42,,,,13,,,-24,
2020-05-15,US_IN_18151,66.82,,,5,28,,-8,-26,13
2020-05-15,US_IN_18153,23.63,,,,,,,-25,
2020-05-15,US_IN_18155,,,,,,,,-34,
2020-05-15,US_IN_18157,-1.08,,,-25,-6,77,-14,-48,20
2020-05-15,US_IN_18159,29.94,,,,,,,-36,
2020-05-15,US_IN_18161,,,,,,,,-28,
2020-05-15,US_IN_18163,39.77,,,-20,2,,-44,-30,14
2020-05-15,US_IN_18165,45.69,,,,,,-4,-28,
2020-05-15,US_IN_18167,42.58,,,-11,2,,12,-39,13
2020-05-15,US_IN_18169,36.11,,,-9,3,,,-31,
2020-05-15,US_IN_18171,,,,,,,,-31,
2020-05-15,US_IN_18173,43.95,,,-13,0,,,-31,16
2020-05-15,US_IN_18175,46.95,,,-2,9,,,-30,
2020-05-15,US_IN_18177,40.07,,,-13,-4,,0,-32,12
2020-05-15,US_IN_18179,37.8,,,-4,3,,,-28,
2020-05-15,US_IN_18181,54.32,,,-1,,,-3,-34,
2020-05-15,US_IN_18183,38.35,,,-13,-10,,,-34,15
2020-05-15,US_KS,29.16,,,-17,-5,105,-6,-33,11
2020-05-15,US_KS_20001,,,,,,,,-19,
2020-05-15,US_KS_20003,,,,,,,,-17,
2020-05-15,US_KS_20005,22.69,,,,,,,-23,
2020-05-15,US_KS_20009,-4.74,,,-13,,,,-28,
2020-05-15,US_KS_20011,16.02,,,,,,,-24,
2020-05-15,US_KS_20013,,,,,,,,-20,
2020-05-15,US_KS_20015,42.48,,,-4,-3,,,-34,13
2020-05-15,US_KS_20021,23.2,,,,,,,-29,
2020-05-15,US_KS_20027,,,,,,,,-26,
2020-05-15,US_KS_20029,,,,,,,,-15,
2020-05-15,US_KS_20031,,,,,,,4,-25,
2020-05-15,US_KS_20035,47.25,,,-11,-3,,,-25,11
2020-05-15,US_KS_20037,49.92,,,-15,-12,,,-32,11
2020-05-15,US_KS_20041,78.62,,,,,,,-17,
2020-05-15,US_KS_20043,,,,,,,,-9,
2020-05-15,US_KS_20045,44.18,,,-30,-1,52,,-43,17
2020-05-15,US_KS_20051,54.79,,,-11,,,,-32,
2020-05-15,US_KS_20053,,,,,,,,-20,
2020-05-15,US_KS_20055,33.31,,,-23,4,,-37,-25,14
2020-05-15,US_KS_20057,20.67,,,-30,-14,,-20,-30,13
2020-05-15,US_KS_20059,27.5,,,-12,-8,,40,-24,8
2020-05-15,US_KS_20061,68.01,,,-6,-2,,,-17,10
2020-05-15,US_KS_20067,,,,,,,,-14,
2020-05-15,US_KS_20073,,,,,,,,-18,
2020-05-15,US_KS_20079,29.27,,,-14,,,-18,-24,11
2020-05-15,US_KS_20085,,,,,,,,-35,
2020-05-15,US_KS_20087,69.74,,,,,,,-21,
2020-05-15,US_KS_20091,15.72,,,-26,-9,111,,-43,18
2020-05-15,US_KS_20095,,,,,,,,-22,
2020-05-15,US_KS_20099,18.76,,,-13,-2,,,-28,
2020-05-15,US_KS_20103,34.81,,,-5,-10,,-14,-29,12
2020-05-15,US_KS_20107,,,,,,,,-16,
2020-05-15,US_KS_20111,22.05,,,-25,-11,,-9,-30,12
2020-05-15,US_KS_20113,14.99,,,-16,,,-3,-29,
2020-05-15,US_KS_20115,,,,,,,,-24,
2020-05-15,US_KS_20117,,,,,,,,-11,
2020-05-15,US_KS_20121,62.71,,,-9,,,,-19,9
2020-05-15,US_KS_20123,,,,,,,,-25,
2020-05-15,US_KS_20125,11.27,,,-10,23,,,-31,11
2020-05-15,US_KS_20127,,,,,,,,-34,
2020-05-15,US_KS_20131,,,,,,,,-13,
2020-05-15,US_KS_20133,,,,-3,,,-32,-27,
2020-05-15,US_KS_20139,55.77,,,,,,,-34,
2020-05-15,US_KS_20143,,,,,,,,-21,
2020-05-15,US_KS_20145,,,,,,,,-28,
2020-05-15,US_KS_20149,84.73,,,9,,,,-38,
2020-05-15,US_KS_20151,,,,,,,,-17,
2020-05-15,US_KS_20155,39.65,,,-9,12,,-9,-31,10
2020-05-15,US_KS_20159,,,,,,,,-29,
2020-05-15,US_KS_20161,48.1,,,-25,2,,-40,-31,15
2020-05-15,US_KS_20167,,,,,,,,-16,
2020-05-15,US_KS_20169,40.89,,,-15,-3,,11,-25,10
2020-05-15,US_KS_20173,35.6,,,-19,-5,66,-24,-36,13
2020-05-15,US_KS_20175,10.11,,,-18,-1,,1,-24,
2020-05-15,US_KS_20177,44.88,,,-11,2,59,23,-35,12
2020-05-15,US_KS_20191,46.28,,,,,,,-32,
2020-05-15,US_KS_20193,57.64,,,,,,19,-19,
2020-05-15,US_KS_20197,,,,,,,,-24,
2020-05-15,US_KS_20205,,,,,,,,-29,
2020-05-15,US_KS_20209,21.4,,,-19,3,59,-1,-25,10
2020-05-15,US_KY,29.32,,,-23,2,63,-22,-39,15
2020-05-15,US_KY_21001,35.59,,,,,,,-42,
2020-05-15,US_KY_21003,88.39,,,,,,,-29,
2020-05-15,US_KY_21005,47.44,,,-1,,,,-39,
2020-05-15,US_KY_21007,,,,,,,,-24,
2020-05-15,US_KY_21009,58.27,,,-13,15,,,-30,
2020-05-15,US_KY_21011,,,,,,,,-30,
2020-05-15,US_KY_21013,45.27,,,-17,-4,,,-25,
2020-05-15,US_KY_21015,18.12,,,-29,-7,,-42,-44,18
2020-05-15,US_KY_21017,45.05,,,-16,,,,-35,
2020-05-15,US_KY_21019,40.2,,,-30,7,,-6,-33,12
2020-05-15,US_KY_21021,40.34,,,-19,24,,,-34,
2020-05-15,US_KY_21023,,,,,,,,-34,
2020-05-15,US_KY_21025,,,,,,,,-36,
2020-05-15,US_KY_21027,,,,,,,,-32,
2020-05-15,US_KY_21029,39.37,,,-15,7,,-11,-39,15
2020-05-15,US_KY_21031,,,,,,,,-35,
2020-05-15,US_KY_21033,,,,,,,,-29,
2020-05-15,US_KY_21035,36.65,,,-28,23,,,-33,
2020-05-15,US_KY_21037,20.77,,,-35,-6,,,-48,18
2020-05-15,US_KY_21041,49.81,,,-11,,,,-25,
2020-05-15,US_KY_21043,55.12,,,,16,,,-21,
2020-05-15,US_KY_21045,,,,,,,,-34,
2020-05-15,US_KY_21047,46.29,,,-15,0,,-7,-30,11
2020-05-15,US_KY_21049,54.22,,,-21,5,,,-36,
2020-05-15,US_KY_21051,,,,,,,,-20,
2020-05-15,US_KY_21055,,,,,,,,-27,
2020-05-15,US_KY_21059,45.11,,,-31,-1,,,-36,14
2020-05-15,US_KY_21061,,,,,,,,-37,
2020-05-15,US_KY_21065,,,,,,,,-27,
2020-05-15,US_KY_21067,14.25,,,-32,1,51,-37,-45,17
2020-05-15,US_KY_21069,,,,,,,,-35,
2020-05-15,US_KY_21071,40.55,,,,-5,,,-26,
2020-05-15,US_KY_21073,15.87,,,-22,,,,-45,17
2020-05-15,US_KY_21075,,,,,,,,-21,
2020-05-15,US_KY_21077,29.41,,,,,,,-29,
2020-05-15,US_KY_21079,,,,,,,,-33,
2020-05-15,US_KY_21081,40.08,,,-18,,,,-41,
2020-05-15,US_KY_21083,39.01,,,-21,2,,,-28,
2020-05-15,US_KY_21085,58.82,,,2,24,,,-36,
2020-05-15,US_KY_21087,,,,,,,,-24,
2020-05-15,US_KY_21089,47.85,,,-10,11,,,-36,
2020-05-15,US_KY_21091,,,,,,,,-38,
2020-05-15,US_KY_21093,35.12,,,-25,2,,-12,-45,16
2020-05-15,US_KY_21095,,,,,,,,-24,
2020-05-15,US_KY_21097,,,,,-29,,,-33,
2020-05-15,US_KY_21099,68.3,,,,,,-15,-28,
2020-05-15,US_KY_21101,36.3,,,-24,35,,,-28,13
2020-05-15,US_KY_21103,30.3,,,,,,-12,-35,
2020-05-15,US_KY_21107,29.56,,,-15,-6,,-19,-29,12
2020-05-15,US_KY_21109,,,,,,,,-31,
2020-05-15,US_KY_21111,14.95,,,-32,1,38,-30,-44,18
2020-05-15,US_KY_21113,44.22,,,-18,-2,,-8,-38,14
2020-05-15,US_KY_21115,,,,,,,,-11,
2020-05-15,US_KY_21117,31.38,,,-28,-5,50,-12,-44,18
2020-05-15,US_KY_21119,,,,,,,,-34,
2020-05-15,US_KY_21121,66.86,,,2,,,,-24,
2020-05-15,US_KY_21123,,,,,,,,-38,
2020-05-15,US_KY_21125,86.33,,,-11,13,93,2,-30,11
2020-05-15,US_KY_21127,,,,,,,,-14,
2020-05-15,US_KY_21133,,,,,,,,-28,
2020-05-15,US_KY_21135,,,,,,,,-23,
2020-05-15,US_KY_21137,68.12,,,,,,,-32,
2020-05-15,US_KY_21139,,,,,,,,-23,
2020-05-15,US_KY_21141,34.41,,,-9,,,,-30,
2020-05-15,US_KY_21143,80.71,,,,,,,-26,
2020-05-15,US_KY_21145,51.88,,,-31,-2,,0,-34,14
2020-05-15,US_KY_21147,,,,,,,,-23,
2020-05-15,US_KY_21149,,,,,,,,-25,
2020-05-15,US_KY_21151,45.58,,,-17,8,,10,-45,15
2020-05-15,US_KY_21155,29.93,,,,,,,-40,
2020-05-15,US_KY_21157,71.16,,,-13,9,,-13,-31,
2020-05-15,US_KY_21161,40.39,,,-11,,,,-31,
2020-05-15,US_KY_21163,57.27,,,-14,,,,-43,
2020-05-15,US_KY_21167,64.64,,,,,,,-34,
2020-05-15,US_KY_21169,,,,,,,,-24,
2020-05-15,US_KY_21173,51.7,,,-2,12,,-14,-35,
2020-05-15,US_KY_21175,,,,,,,,-32,
2020-05-15,US_KY_21177,31.97,,,-19,6,,,-27,
2020-05-15,US_KY_21179,34.11,,,-22,-2,,,-36,14
2020-05-15,US_KY_21181,,,,,,,,-34,
2020-05-15,US_KY_21183,26.57,,,-16,,,-30,-32,
2020-05-15,US_KY_21185,23.21,,,-21,27,,,-49,21
2020-05-15,US_KY_21187,,,,,,,,-40,
2020-05-15,US_KY_21191,,,,,,,,-32,
2020-05-15,US_KY_21193,5.32,,,-10,-1,,,-29,
2020-05-15,US_KY_21195,22.9,,,-23,3,,,-24,
2020-05-15,US_KY_21197,,,,,,,,-23,
2020-05-15,US_KY_21199,78.65,,,-12,1,,,-35,11
2020-05-15,US_KY_21203,136.41,,,,,,,-40,
2020-05-15,US_KY_21205,19.15,,,-10,,,,-38,
2020-05-15,US_KY_21207,,,,,,,,-32,
2020-05-15,US_KY_21209,48.67,,,-18,-12,,-3,-50,20
2020-05-15,US_KY_21211,17.09,,,-30,10,,-19,-44,17
2020-05-15,US_KY_21213,58.18,,,-17,,,-16,-33,
2020-05-15,US_KY_21215,43.19,,,,,,,-42,
2020-05-15,US_KY_21217,46.94,,,-11,,,,-37,
2020-05-15,US_KY_21219,,,,,,,,-30,
2020-05-15,US_KY_21221,94.84,,,,,,,-34,
2020-05-15,US_KY_21223,,,,,,,,-38,
2020-05-15,US_KY_21225,,,,,,,,-34,
2020-05-15,US_KY_21227,32.94,,,-29,-3,21,11,-39,15
2020-05-15,US_KY_21229,,,,,,,,-40,
2020-05-15,US_KY_21231,,,,,-14,,,-18,
2020-05-15,US_KY_21233,,,,,,,,-20,
2020-05-15,US_KY_21235,117.98,,,-15,10,,15,-26,
2020-05-15,US_KY_21239,27.34,,,-19,4,,,-42,
2020-05-15,US_LA,-2.18,,,-24,-1,-19,-37,-36,15
2020-05-15,US_LA_22001,46.7,,,-14,22,,-30,-24,10
2020-05-15,US_LA_22003,26.68,,,,,,,-32,
2020-05-15,US_LA_22005,3.81,,,-20,3,,,-37,16
2020-05-15,US_LA_22007,46.01,,,,,,,-28,
2020-05-15,US_LA_22009,47.42,,,-5,-7,,,-28,
2020-05-15,US_LA_22011,81.59,,,-14,-14,,,-27,
2020-05-15,US_LA_22013,49.62,,,,,,,-23,
2020-05-15,US_LA_22015,48.41,,,-23,5,6,-31,-34,14
2020-05-15,US_LA_22017,39.61,,,-16,-2,2,-36,-33,13
2020-05-15,US_LA_22019,36.7,,,-22,-3,-23,-20,-32,14
2020-05-15,US_LA_22021,,,,,,,,-22,
2020-05-15,US_LA_22023,,,,,,,,-21,
2020-05-15,US_LA_22027,,,,,,,,-15,
2020-05-15,US_LA_22029,,,,,,,,-25,
2020-05-15,US_LA_22031,48.95,,,,,,-15,-26,
2020-05-15,US_LA_22033,5.86,,,-28,-3,-11,-26,-41,17
2020-05-15,US_LA_22037,44.48,,,,,,,-29,
2020-05-15,US_LA_22039,88.27,,,,,,,-23,
2020-05-15,US_LA_22041,53.82,,,,,,,-29,
2020-05-15,US_LA_22043,30.14,,,,,,,-26,
2020-05-15,US_LA_22045,43.18,,,-7,2,,,-24,11
2020-05-15,US_LA_22047,7.7,,,,-3,,-30,-34,
2020-05-15,US_LA_22049,,,,,,,,-21,
2020-05-15,US_LA_22051,-15.37,,,-29,-4,-10,-77,-41,19
2020-05-15,US_LA_22053,48.99,,,-18,-3,,-12,-28,
2020-05-15,US_LA_22055,28.69,,,-22,-2,8,-15,-35,15
2020-05-15,US_LA_22057,31.87,,,-14,1,,-43,-29,13
2020-05-15,US_LA_22059,,,,,,,,-19,
2020-05-15,US_LA_22061,16.49,,,-19,-2,,,-38,
2020-05-15,US_LA_22063,51.08,,,-9,5,-32,-1,-36,14
2020-05-15,US_LA_22065,58.57,,,,,,-13,-12,
2020-05-15,US_LA_22067,53.76,,,,5,,,-30,
2020-05-15,US_LA_22069,37.16,,,-22,-3,,,-24,
2020-05-15,US_LA_22071,-62.18,,,-58,-22,-55,-49,-51,22
2020-05-15,US_LA_22073,39.65,,,-22,-4,8,-23,-33,14
2020-05-15,US_LA_22075,-23.82,,,,,,,-39,
2020-05-15,US_LA_22077,37.95,,,,,,,-26,
2020-05-15,US_LA_22079,38.75,,,-15,4,-1,-35,-30,11
2020-05-15,US_LA_22081,,,,,,,,-17,
2020-05-15,US_LA_22083,48.19,,,,,,2,-29,
2020-05-15,US_LA_22085,110.22,,,,34,,,-22,
2020-05-15,US_LA_22087,19.83,,,-16,8,,,-38,17
2020-05-15,US_LA_22089,-22.21,,,-31,-4,,-19,-44,19
2020-05-15,US_LA_22091,,,,,,,,-24,
2020-05-15,US_LA_22093,-38.96,,,,,,-45,-31,
2020-05-15,US_LA_22095,-25.76,,,-24,-1,-57,-30,-38,18
2020-05-15,US_LA_22097,58.01,,,-11,0,,-18,-26,10
2020-05-15,US_LA_22099,47.45,,,-17,3,,-25,-26,12
2020-05-15,US_LA_22101,38.4,,,-23,-4,,-38,-31,12
2020-05-15,US_LA_22103,34.79,,,-23,3,-20,-10,-40,17
2020-05-15,US_LA_22105,46.64,,,-7,5,22,-8,-35,14
2020-05-15,US_LA_22109,25.53,,,-22,0,-1,-33,-32,13
2020-05-15,US_LA_22111,63.09,,,,,,,-23,
2020-05-15,US_LA_22113,34.36,,,-3,2,,,-24,10
2020-05-15,US_LA_22115,52.65,,,-16,-7,,,-26,12
2020-05-15,US_LA_22117,48.85,,,-9,1,,,-26,
2020-05-15,US_LA_22119,42.83,,,-6,-6,,-11,-26,
2020-05-15,US_LA_22121,7.79,,,-16,5,,-37,-34,
2020-05-15,US_LA_22123,,,,,,,,-22,
2020-05-15,US_LA_22125,,,,,,,,-34,
2020-05-15,US_LA_22127,,,,,,,,-17,
2020-05-15,US_MA,-13.84,,,-40,-16,28,-62,-53,23
2020-05-15,US_MA_25001,43.95,,,-25,-7,124,-19,-38,15
2020-05-15,US_MA_25003,-1.92,,,-34,-9,53,-43,-41,17
2020-05-15,US_MA_25005,7.65,,,-27,-4,43,-35,-43,19
2020-05-15,US_MA_25007,79.38,,,,,,-21,-30,
2020-05-15,US_MA_25009,-6.51,,,-36,-17,68,-45,-50,22
2020-05-15,US_MA_25011,-0.78,,,-31,-12,,-38,-45,19
2020-05-15,US_MA_25013,12.47,,,-32,-8,46,-42,-44,17
2020-05-15,US_MA_25015,-6.21,,,-42,-23,,-51,-50,22
2020-05-15,US_MA_25017,-24.77,,,-48,-21,8,-66,-62,28
2020-05-15,US_MA_25019,,,,,,,,-23,
2020-05-15,US_MA_25021,-18.67,,,-42,-12,60,-55,-59,27
2020-05-15,US_MA_25023,6.38,,,-29,-11,117,-2,-46,21
2020-05-15,US_MA_25025,-40.66,,,-59,-25,-16,-76,-61,28
2020-05-15,US_MA_25027,-3.01,,,-34,-12,40,-39,-48,21
2020-05-15,US_MD,9.83,,,-30,-11,92,-45,-50,21
2020-05-15,US_MD_24001,40.02,,,-25,-6,0,-9,-35,12
2020-05-15,US_MD_24003,4.33,,,-35,-13,110,-74,-52,21
2020-05-15,US_MD_24005,10.81,,,-29,-6,153,-43,-48,20
2020-05-15,US_MD_24009,73.54,,,-20,10,,,-49,20
2020-05-15,US_MD_24011,68.4,,,-19,-6,,,-35,
2020-05-15,US_MD_24013,23.14,,,-22,-22,,-8,-49,20
2020-05-15,US_MD_24015,40.13,,,-11,-5,,-19,-42,15
2020-05-15,US_MD_24017,38.61,,,-22,-4,,,-52,23
2020-05-15,US_MD_24019,80.16,,,-11,,,,-28,
2020-05-15,US_MD_24021,10.73,,,-34,-14,104,-32,-51,21
2020-05-15,US_MD_24023,61.22,,,-21,2,,2,-34,
2020-05-15,US_MD_24025,41.85,,,-27,-9,,-48,-46,19
2020-05-15,US_MD_24027,-10.81,,,-42,-17,131,-29,-61,27
2020-05-15,US_MD_24029,30.85,,,-20,,,,-30,
2020-05-15,US_MD_24031,-15.39,,,-42,-20,61,-56,-60,26
2020-05-15,US_MD_24033,10.71,,,-25,-9,92,-50,-50,23
2020-05-15,US_MD_24035,63.48,,,-21,-10,,18,-44,17
2020-05-15,US_MD_24037,50.83,,,-22,-3,,,-49,19
2020-05-15,US_MD_24039,46.81,,,,,,,-33,
2020-05-15,US_MD_24041,71.81,,,-21,1,,,-35,
2020-05-15,US_MD_24043,34.66,,,-29,-10,120,,-39,15
2020-05-15,US_MD_24045,51.18,,,-31,-3,,-41,-36,14
2020-05-15,US_MD_24047,177.73,,,10,41,,,-32,13
2020-05-15,US_MD_24510,,,,-33,-12,60,-30,-47,18
2020-05-15,US_ME,16.35,,,-30,-8,40,-39,-39,16
2020-05-15,US_ME_23001,25.45,,,-29,-6,,,-38,15
2020-05-15,US_ME_23003,3.73,,,-24,-1,34,,-28,10
2020-05-15,US_ME_23005,1.66,,,-42,-16,42,-53,-47,21
2020-05-15,US_ME_23007,23.38,,,-34,-2,,,-39,
2020-05-15,US_ME_23009,19.49,,,-21,-4,,,-34,13
2020-05-15,US_ME_23011,29.19,,,-29,-8,0,-32,-37,15
2020-05-15,US_ME_23013,11.55,,,-24,,,,-31,
2020-05-15,US_ME_23015,30.42,,,-17,0,,,-28,
2020-05-15,US_ME_23017,21,,,-27,-7,26,,-35,13
2020-05-15,US_ME_23019,29.1,,,-31,-8,32,-31,-39,15
2020-05-15,US_ME_23021,,,,,5,,,-29,
2020-05-15,US_ME_23023,16.34,,,-28,-10,,,-35,
2020-05-15,US_ME_23025,32.44,,,-18,-4,,,-32,12
2020-05-15,US_ME_23027,36.52,,,-28,-16,,,-40,
2020-05-15,US_ME_23029,,,,-24,-3,,,-29,
2020-05-15,US_ME_23031,26.54,,,-25,-2,71,-34,-41,17
2020-05-15,US_MI,14.46,,,-36,-12,82,-37,-49,20
2020-05-15,US_MI_26001,,,,,,,,-31,
2020-05-15,US_MI_26003,,,,,,,,-44,
2020-05-15,US_MI_26005,48.16,,,-26,1,,-24,-41,17
2020-05-15,US_MI_26007,81.15,,,-28,-19,,,-36,
2020-05-15,US_MI_26009,110.56,,,,,,,-36,
2020-05-15,US_MI_26011,,,,,,,,-37,
2020-05-15,US_MI_26013,,,,,,,,-54,
2020-05-15,US_MI_26015,66.11,,,-23,5,,,-41,16
2020-05-15,US_MI_26017,73.89,,,-29,-6,,,-42,16
2020-05-15,US_MI_26019,133.81,,,,,,,-32,
2020-05-15,US_MI_26021,49.43,,,-26,-2,,-8,-41,15
2020-05-15,US_MI_26023,72.45,,,-19,-7,,,-34,15
2020-05-15,US_MI_26025,24.58,,,-29,-8,34,-22,-46,17
2020-05-15,US_MI_26027,47,,,-28,,,,-35,13
2020-05-15,US_MI_26029,62.18,,,,-2,,,-37,
2020-05-15,US_MI_26031,121.47,,,-14,,,,-34,
2020-05-15,US_MI_26033,43.85,,,-44,12,,,-43,
2020-05-15,US_MI_26035,124.4,,,-20,11,,,-38,
2020-05-15,US_MI_26037,30.3,,,-26,-12,,-43,-52,20
2020-05-15,US_MI_26039,107.77,,,,0,,,-33,
2020-05-15,US_MI_26041,87.4,,,-26,-5,,,-30,
2020-05-15,US_MI_26043,51.79,,,-19,-19,,,-32,
2020-05-15,US_MI_26045,29.42,,,-35,-9,,,-51,20
2020-05-15,US_MI_26047,64.07,,,-35,-15,,,-39,
2020-05-15,US_MI_26049,32.46,,,-32,-16,62,-29,-47,19
2020-05-15,US_MI_26051,,,,,13,,,-38,
2020-05-15,US_MI_26053,,,,,,,,-35,
2020-05-15,US_MI_26055,38.29,,,-35,-16,80,-40,-41,15
2020-05-15,US_MI_26057,73.41,,,-23,6,,,-37,13
2020-05-15,US_MI_26059,52.22,,,-22,8,,,-39,17
2020-05-15,US_MI_26061,30.19,,,-51,-16,-22,,-52,
2020-05-15,US_MI_26063,86.34,,,-20,,,,-38,
2020-05-15,US_MI_26065,-14.25,,,-47,-13,68,-48,-55,23
2020-05-15,US_MI_26067,44.01,,,-22,0,,-5,-44,14
2020-05-15,US_MI_26069,,,,-20,10,,,-38,
2020-05-15,US_MI_26071,,,,,,,,-28,
2020-05-15,US_MI_26073,5,,,-37,-7,,,-47,16
2020-05-15,US_MI_26075,39.28,,,-28,-9,,-11,-45,18
2020-05-15,US_MI_26077,26.21,,,-38,-13,89,-60,-47,19
2020-05-15,US_MI_26079,106.74,,,,,,,-35,
2020-05-15,US_MI_26081,18.48,,,-41,-12,99,-46,-48,19
2020-05-15,US_MI_26085,,,,,,,,-32,
